subjid,sessid,trialid,trialnum,stage,rewmag,delay,choice,points,smag,sdelay,short_delay,long_delay,treat_ind
12,605,40473,1,1,10,3,1,10,4,0,0,0.05,S
12,605,40475,2,1,10,30,1,20,4,0,0,0.5,S
12,605,40477,3,1,10,14,1,30,4,0,0,0.233333,S
12,605,40479,4,1,10,64,1,40,4,0,0,1.06667,S
12,605,40481,5,1,10,6.5,1,50,4,0,0,0.108333,S
12,605,40483,6,1,10,14,1,60,4,0,0,0.233333,S
12,605,40485,7,1,10,64,1,70,4,0,0,1.06667,S
12,605,40487,8,1,10,3,1,80,4,0,0,0.05,S
12,605,40489,9,1,10,3,1,90,4,0,0,0.05,S
12,605,40491,10,1,10,30,1,100,4,0,0,0.5,S
12,605,40493,11,1,10,64,1,110,4,0,0,1.06667,S
12,605,40495,12,1,10,3,1,120,4,0,0,0.05,S
12,605,40497,13,1,10,3,1,130,4,0,0,0.05,S
12,605,40499,14,1,10,30,1,140,4,0,0,0.5,S
12,605,40501,15,1,10,6.5,1,150,4,0,0,0.108333,S
12,605,40503,16,2,1,3,0,154,4,0,0,0.05,S
12,605,40505,17,3,5,14,0,158,4,0,0,0.233333,S
12,605,40507,18,3,5,14,0,162,4,0,0,0.233333,S
12,605,40509,19,3,5,30,0,166,4,0,0,0.5,S
12,605,40511,20,3,5,3,1,171,4,0,0,0.05,S
12,605,40513,21,3,5,64,0,175,4,0,0,1.06667,S
12,605,40515,22,3,5,3,1,180,4,0,0,0.05,S
12,605,40519,23,3,5,30,0,184,4,0,0,0.5,S
12,605,40525,24,3,5,14,0,188,4,0,0,0.233333,S
12,605,40535,25,3,5,3,1,193,4,0,0,0.05,S
12,605,40547,26,3,5,6.5,1,198,4,0,0,0.108333,S
12,605,40553,27,3,5,14,0,202,4,0,0,0.233333,S
12,605,40557,28,3,5,14,0,206,4,0,0,0.233333,S
12,605,40561,29,3,5,64,0,210,4,0,0,1.06667,S
12,605,40565,30,3,5,6.5,0,214,4,0,0,0.108333,S
12,605,40613,31,4,8,64,1,222,4,0,0,1.06667,S
12,605,40615,32,4,8,30,1,230,4,0,0,0.5,S
12,605,40617,33,4,8,64,0,234,4,0,0,1.06667,S
12,605,40627,34,4,8,30,1,242,4,0,0,0.5,S
12,605,40639,35,4,8,6.5,1,250,4,0,0,0.108333,S
12,605,40645,36,4,8,64,0,254,4,0,0,1.06667,S
12,605,40653,37,4,8,6.5,1,262,4,0,0,0.108333,S
12,605,40659,38,4,8,30,0,266,4,0,0,0.5,S
12,605,40671,39,4,8,6.5,1,274,4,0,0,0.108333,S
12,605,40679,40,4,8,3,1,282,4,0,0,0.05,S
12,605,40687,41,4,8,3,1,290,4,0,0,0.05,S
12,605,40693,42,4,8,6.5,1,298,4,0,0,0.108333,S
12,605,40703,43,4,8,6.5,1,306,4,0,0,0.108333,S
12,605,40707,44,4,8,30,0,310,4,0,0,0.5,S
12,605,40715,45,4,8,3,1,318,4,0,0,0.05,S
12,605,40723,46,4,8,3,1,326,4,0,0,0.05,S
12,605,40727,47,4,8,3,1,334,4,0,0,0.05,S
12,605,40729,48,4,8,6.5,1,342,4,0,0,0.108333,S
12,605,40731,49,5,2,30,0,346,4,0,0,0.5,S
12,619,40953,50,1,8,30,1,354,4,0,0,0.5,S
12,619,40959,51,1,8,3,1,362,4,0,0,0.05,S
12,619,40963,52,1,8,30,0,366,4,0,0,0.5,S
12,619,40967,53,1,8,64,0,370,4,0,0,1.06667,S
12,619,40979,54,1,8,14,1,378,4,0,0,0.233333,S
12,619,40993,55,1,8,14,1,386,4,0,0,0.233333,S
12,619,40997,56,1,8,64,0,390,4,0,0,1.06667,S
12,619,41001,57,1,8,64,0,394,4,0,0,1.06667,S
12,619,41013,58,1,8,14,1,402,4,0,0,0.233333,S
12,619,41019,59,1,8,14,1,410,4,0,0,0.233333,S
12,619,41021,60,1,8,14,1,418,4,0,0,0.233333,S
12,619,41023,61,1,8,14,1,426,4,0,0,0.233333,S
12,619,41027,62,1,8,3,1,434,4,0,0,0.05,S
12,619,41031,63,1,8,64,0,438,4,0,0,1.06667,S
12,619,41037,64,1,8,3,1,446,4,0,0,0.05,S
12,619,41043,65,1,8,30,1,454,4,0,0,0.5,S
12,619,41053,66,1,8,6.5,1,462,4,0,0,0.108333,S
12,619,41061,67,2,1,6.5,0,466,4,0,0,0.108333,S
12,619,41063,68,2,1,64,0,470,4,0,0,1.06667,S
12,619,41065,69,3,10,6.5,1,480,4,0,0,0.108333,S
12,619,41067,70,3,10,14,1,490,4,0,0,0.233333,S
12,619,41069,71,3,10,14,1,500,4,0,0,0.233333,S
12,619,41071,72,3,10,30,1,510,4,0,0,0.5,S
12,619,41075,73,3,10,14,1,520,4,0,0,0.233333,S
12,619,41087,74,3,10,14,1,530,4,0,0,0.233333,S
12,619,41091,75,3,10,3,1,540,4,0,0,0.05,S
12,619,41119,76,3,10,30,1,550,4,0,0,0.5,S
12,619,41133,77,3,10,6.5,1,560,4,0,0,0.108333,S
12,619,41143,78,3,10,3,1,570,4,0,0,0.05,S
12,619,41151,79,3,10,30,1,580,4,0,0,0.5,S
12,619,41175,80,3,10,30,1,590,4,0,0,0.5,S
12,619,41183,81,3,10,3,1,600,4,0,0,0.05,S
12,619,41193,82,3,10,6.5,1,610,4,0,0,0.108333,S
12,619,41227,83,3,10,30,1,620,4,0,0,0.5,S
12,619,41235,84,3,10,64,0,624,4,0,0,1.06667,S
12,619,41245,85,4,2,6.5,0,628,4,0,0,0.108333,S
12,619,41249,86,5,5,30,0,632,4,0,0,0.5,S
12,619,41253,87,5,5,6.5,0,636,4,0,0,0.108333,S
12,619,41259,88,5,5,6.5,0,640,4,0,0,0.108333,S
12,619,41267,89,5,5,3,1,645,4,0,0,0.05,S
12,619,41277,90,5,5,3,1,650,4,0,0,0.05,S
12,619,41285,91,5,5,3,1,655,4,0,0,0.05,S
12,619,41291,92,5,5,64,0,659,4,0,0,1.06667,S
12,619,41295,93,5,5,6.5,0,663,4,0,0,0.108333,S
12,619,41301,94,5,5,14,0,667,4,0,0,0.233333,S
12,619,41309,95,5,5,30,0,671,4,0,0,0.5,S
12,619,41313,96,5,5,14,0,675,4,0,0,0.233333,S
12,619,41321,97,5,5,3,1,680,4,0,0,0.05,S
12,619,41327,98,5,5,14,0,684,4,0,0,0.233333,S
12,619,41333,99,5,5,64,0,688,4,0,0,1.06667,S
12,835,53631,1,1,2,14,0,4,4,0,0,0.233333,S
12,835,53633,2,2,10,14,1,14,4,0,0,0.233333,S
12,835,53635,3,2,10,14,1,24,4,0,0,0.233333,S
12,835,53637,4,2,10,6.5,1,34,4,0,0,0.108333,S
12,835,53639,5,2,10,14,1,44,4,0,0,0.233333,S
12,835,53641,6,2,10,64,1,54,4,0,0,1.06667,S
12,835,53643,7,2,10,64,1,64,4,0,0,1.06667,S
12,835,53645,8,2,10,3,1,74,4,0,0,0.05,S
12,835,53647,9,2,10,30,1,84,4,0,0,0.5,S
12,835,53649,10,2,10,3,1,94,4,0,0,0.05,S
12,835,53651,11,2,10,14,NaN,94,4,0,0,0.233333,S
12,835,53653,12,2,10,14,1,104,4,0,0,0.233333,S
12,835,53655,13,2,NaN,NaN,NaN,104,NaN,NaN,0,NaN,S
12,835,53657,14,2,10,30,1,114,4,0,0,0.5,S
12,835,53659,15,2,10,3,1,124,4,0,0,0.05,S
12,835,53661,16,2,10,64,1,134,4,0,0,1.06667,S
12,835,53663,17,2,10,30,1,144,4,0,0,0.5,S
12,835,53665,18,2,10,30,1,154,4,0,0,0.5,S
12,835,53667,19,3,1,14,0,158,4,0,0,0.233333,S
12,835,53669,20,3,1,14,0,162,4,0,0,0.233333,S
12,835,53671,21,4,5,14,1,167,4,0,0,0.233333,S
12,835,53673,22,4,5,14,1,172,4,0,0,0.233333,S
12,835,53675,23,4,5,3,1,177,4,0,0,0.05,S
12,835,53677,24,4,5,14,1,182,4,0,0,0.233333,S
12,835,53679,25,4,5,30,1,187,4,0,0,0.5,S
12,835,53681,26,4,5,3,1,192,4,0,0,0.05,S
12,835,53683,27,4,5,64,1,197,4,0,0,1.06667,S
12,835,53685,28,4,5,30,1,202,4,0,0,0.5,S
12,835,53687,29,4,5,14,1,207,4,0,0,0.233333,S
12,835,53689,30,4,5,3,1,212,4,0,0,0.05,S
12,835,53691,31,4,5,6.5,1,217,4,0,0,0.108333,S
12,835,53693,32,5,8,30,1,225,4,0,0,0.5,S
12,835,53695,33,5,8,3,1,233,4,0,0,0.05,S
12,835,53697,34,5,8,6.5,1,241,4,0,0,0.108333,S
12,835,53699,35,5,8,30,1,249,4,0,0,0.5,S
12,835,53701,36,5,8,6.5,1,257,4,0,0,0.108333,S
12,835,53703,37,5,8,30,1,265,4,0,0,0.5,S
12,835,53705,38,5,8,3,1,273,4,0,0,0.05,S
12,835,53707,39,5,8,14,1,281,4,0,0,0.233333,S
12,835,53709,40,5,8,3,1,289,4,0,0,0.05,S
12,835,53711,41,5,8,14,1,297,4,0,0,0.233333,S
12,835,53713,42,5,8,3,1,305,4,0,0,0.05,S
12,835,53715,43,5,8,3,1,313,4,0,0,0.05,S
12,839,53797,44,1,2,6.5,0,317,4,0,0,0.108333,S
12,839,53799,45,2,8,64,1,325,4,0,0,1.06667,S
12,839,53801,46,2,8,64,1,333,4,0,0,1.06667,S
12,839,53803,47,2,8,6.5,1,341,4,0,0,0.108333,S
12,839,53805,48,2,8,30,1,349,4,0,0,0.5,S
12,839,53807,49,2,8,30,1,357,4,0,0,0.5,S
12,839,53809,50,2,8,3,1,365,4,0,0,0.05,S
12,839,53811,51,2,8,6.5,1,373,4,0,0,0.108333,S
12,839,53813,52,2,8,14,1,381,4,0,0,0.233333,S
12,839,53815,53,2,8,14,1,389,4,0,0,0.233333,S
12,839,53817,54,2,8,6.5,1,397,4,0,0,0.108333,S
12,839,53819,55,2,8,6.5,1,405,4,0,0,0.108333,S
12,839,53821,56,3,1,64,0,409,4,0,0,1.06667,S
12,839,53823,57,3,1,64,0,413,4,0,0,1.06667,S
12,839,53825,58,4,10,30,1,423,4,0,0,0.5,S
12,839,53827,59,4,10,3,1,433,4,0,0,0.05,S
12,839,53829,60,4,10,30,1,443,4,0,0,0.5,S
12,839,53831,61,4,10,6.5,1,453,4,0,0,0.108333,S
12,839,53833,62,4,10,14,1,463,4,0,0,0.233333,S
12,839,53835,63,4,10,3,1,473,4,0,0,0.05,S
12,839,53837,64,4,10,64,1,483,4,0,0,1.06667,S
12,839,53839,65,4,10,14,1,493,4,0,0,0.233333,S
12,839,53841,66,4,10,30,1,503,4,0,0,0.5,S
12,839,53843,67,4,10,30,1,513,4,0,0,0.5,S
12,839,53845,68,4,10,14,1,523,4,0,0,0.233333,S
12,839,53847,69,4,10,30,1,533,4,0,0,0.5,S
12,839,53849,70,4,10,14,1,543,4,0,0,0.233333,S
12,839,53851,71,4,10,6.5,1,553,4,0,0,0.108333,S
12,839,53853,72,4,10,14,1,563,4,0,0,0.233333,S
12,839,53855,73,5,5,6.5,1,568,4,0,0,0.108333,S
12,839,53857,74,5,5,6.5,1,573,4,0,0,0.108333,S
12,839,53859,75,5,5,64,1,578,4,0,0,1.06667,S
12,839,53861,76,5,5,30,1,583,4,0,0,0.5,S
12,839,53863,77,5,5,3,1,588,4,0,0,0.05,S
12,839,53865,78,5,5,14,1,593,4,0,0,0.233333,S
12,839,53867,79,5,5,3,1,598,4,0,0,0.05,S
12,839,53869,80,5,5,3,1,603,4,0,0,0.05,S
12,839,53871,81,5,5,64,1,608,4,0,0,1.06667,S
12,839,53873,82,5,5,6.5,1,613,4,0,0,0.108333,S
12,839,53875,83,5,5,64,1,618,4,0,0,1.06667,S
12,839,53877,84,5,5,6.5,1,623,4,0,0,0.108333,S
13,977,60289,1,1,5,14,1,5,4,0,0,0.233333,S
13,977,60291,2,1,5,6.5,1,10,4,0,0,0.108333,S
13,977,60293,3,1,5,64,0,14,4,0,0,1.06667,S
13,977,60295,4,1,5,64,0,18,4,0,0,1.06667,S
13,977,60297,5,1,5,14,1,23,4,0,0,0.233333,S
13,977,60299,6,1,5,14,1,28,4,0,0,0.233333,S
13,977,60301,7,1,5,64,0,32,4,0,0,1.06667,S
13,977,60303,8,1,5,30,0,36,4,0,0,0.5,S
13,977,60305,9,1,5,6.5,1,41,4,0,0,0.108333,S
13,977,60307,10,1,5,64,0,45,4,0,0,1.06667,S
13,977,60309,11,1,5,30,0,49,4,0,0,0.5,S
13,977,60311,12,1,5,30,0,53,4,0,0,0.5,S
13,977,60313,13,1,5,6.5,1,58,4,0,0,0.108333,S
13,977,60315,14,1,5,6.5,1,63,4,0,0,0.108333,S
13,977,60317,15,1,5,6.5,1,68,4,0,0,0.108333,S
13,977,60319,16,2,2,6.5,0,72,4,0,0,0.108333,S
13,977,60321,17,3,10,64,1,82,4,0,0,1.06667,S
13,977,60323,18,3,10,3,1,92,4,0,0,0.05,S
13,977,60325,19,3,10,3,1,102,4,0,0,0.05,S
13,977,60327,20,3,10,6.5,1,112,4,0,0,0.108333,S
13,977,60329,21,3,10,6.5,1,122,4,0,0,0.108333,S
13,977,60331,22,3,10,14,1,132,4,0,0,0.233333,S
13,977,60333,23,3,10,6.5,1,142,4,0,0,0.108333,S
13,977,60335,24,3,10,3,1,152,4,0,0,0.05,S
13,977,60337,25,3,10,6.5,1,162,4,0,0,0.108333,S
13,977,60339,26,4,1,3,0,166,4,0,0,0.05,S
13,977,60341,27,5,8,6.5,1,174,4,0,0,0.108333,S
13,977,60343,28,5,8,14,1,182,4,0,0,0.233333,S
13,977,60345,29,5,8,6.5,1,190,4,0,0,0.108333,S
13,977,60347,30,5,8,6.5,1,198,4,0,0,0.108333,S
13,977,60349,31,5,8,30,0,202,4,0,0,0.5,S
13,977,60351,32,5,8,30,0,206,4,0,0,0.5,S
13,977,60353,33,5,8,64,0,210,4,0,0,1.06667,S
13,977,60355,34,5,8,30,0,214,4,0,0,0.5,S
13,977,60357,35,5,8,3,1,222,4,0,0,0.05,S
13,977,60359,36,5,8,14,1,230,4,0,0,0.233333,S
13,977,60361,37,5,8,30,0,234,4,0,0,0.5,S
13,977,60363,38,5,8,14,1,242,4,0,0,0.233333,S
13,977,60365,39,5,8,64,0,246,4,0,0,1.06667,S
13,977,60367,40,5,8,30,0,250,4,0,0,0.5,S
13,981,60451,41,1,8,6.5,1,258,4,0,0,0.108333,S
13,981,60453,42,1,8,14,1,266,4,0,0,0.233333,S
13,981,60455,43,1,8,14,1,274,4,0,0,0.233333,S
13,981,60457,44,1,8,6.5,1,282,4,0,0,0.108333,S
13,981,60459,45,1,8,30,0,286,4,0,0,0.5,S
13,981,60461,46,1,8,30,0,290,4,0,0,0.5,S
13,981,60463,47,1,8,14,1,298,4,0,0,0.233333,S
13,981,60465,48,1,8,6.5,1,306,4,0,0,0.108333,S
13,981,60467,49,1,8,6.5,1,314,4,0,0,0.108333,S
13,981,60469,50,1,8,64,0,318,4,0,0,1.06667,S
13,981,60471,51,1,8,6.5,1,326,4,0,0,0.108333,S
13,981,60473,52,1,8,6.5,1,334,4,0,0,0.108333,S
13,981,60475,53,1,8,6.5,1,342,4,0,0,0.108333,S
13,981,60477,54,1,8,30,0,346,4,0,0,0.5,S
13,981,60479,55,2,2,14,0,350,4,0,0,0.233333,S
13,981,60481,56,3,10,3,1,360,4,0,0,0.05,S
13,981,60483,57,3,10,6.5,1,370,4,0,0,0.108333,S
13,981,60485,58,3,10,30,1,380,4,0,0,0.5,S
13,981,60487,59,3,10,14,1,390,4,0,0,0.233333,S
13,981,60489,60,3,10,30,1,400,4,0,0,0.5,S
13,981,60491,61,3,10,64,0,404,4,0,0,1.06667,S
13,981,60493,62,3,10,14,1,414,4,0,0,0.233333,S
13,981,60495,63,3,10,14,1,424,4,0,0,0.233333,S
13,981,60497,64,3,10,3,1,434,4,0,0,0.05,S
13,981,60499,65,3,10,30,1,444,4,0,0,0.5,S
13,981,60501,66,4,1,64,0,448,4,0,0,1.06667,S
13,981,60503,67,5,5,6.5,1,453,4,0,0,0.108333,S
13,981,60505,68,5,5,14,0,457,4,0,0,0.233333,S
13,981,60507,69,5,5,14,0,461,4,0,0,0.233333,S
13,981,60509,70,5,5,6.5,1,466,4,0,0,0.108333,S
13,981,60511,71,5,5,64,0,470,4,0,0,1.06667,S
13,981,60513,72,5,5,64,0,474,4,0,0,1.06667,S
13,981,60515,73,5,5,6.5,1,479,4,0,0,0.108333,S
13,981,60517,74,5,5,6.5,1,484,4,0,0,0.108333,S
13,981,60519,75,5,5,14,0,488,4,0,0,0.233333,S
13,981,60521,76,5,5,3,1,493,4,0,0,0.05,S
13,981,60523,77,5,5,14,0,497,4,0,0,0.233333,S
13,981,60525,78,5,5,6.5,1,502,4,0,0,0.108333,S
13,981,60527,79,5,5,14,0,506,4,0,0,0.233333,S
13,981,60529,80,5,5,3,1,511,4,0,0,0.05,S
13,1177,68741,1,1,10,6.5,1,10,4,0,0,0.108333,S
13,1177,68743,2,1,10,64,0,14,4,0,0,1.06667,S
13,1177,68745,3,1,10,6.5,1,24,4,0,0,0.108333,S
13,1177,68747,4,1,10,3,1,34,4,0,0,0.05,S
13,1177,68749,5,1,10,3,1,44,4,0,0,0.05,S
13,1177,68751,6,1,10,14,1,54,4,0,0,0.233333,S
13,1177,68753,7,1,10,3,1,64,4,0,0,0.05,S
13,1177,68755,8,1,10,6.5,1,74,4,0,0,0.108333,S
13,1177,68757,9,1,10,14,1,84,4,0,0,0.233333,S
13,1177,68759,10,1,10,64,0,88,4,0,0,1.06667,S
13,1177,68761,11,1,10,64,0,92,4,0,0,1.06667,S
13,1177,68763,12,1,10,64,0,96,4,0,0,1.06667,S
13,1177,68765,13,1,10,30,1,106,4,0,0,0.5,S
13,1177,68767,14,1,10,30,1,116,4,0,0,0.5,S
13,1177,68769,15,2,8,3,1,124,4,0,0,0.05,S
13,1177,68771,16,2,8,14,1,132,4,0,0,0.233333,S
13,1177,68773,17,2,8,3,1,140,4,0,0,0.05,S
13,1177,68775,18,2,8,3,1,148,4,0,0,0.05,S
13,1177,68777,19,2,8,64,0,152,4,0,0,1.06667,S
13,1177,68779,20,2,8,14,1,160,4,0,0,0.233333,S
13,1177,68781,21,2,8,30,1,168,4,0,0,0.5,S
13,1177,68783,22,2,8,30,1,176,4,0,0,0.5,S
13,1177,68785,23,2,8,30,1,184,4,0,0,0.5,S
13,1177,68787,24,2,8,30,1,192,4,0,0,0.5,S
13,1177,68789,25,2,8,30,1,200,4,0,0,0.5,S
13,1177,68791,26,3,2,64,0,204,4,0,0,1.06667,S
13,1177,68793,27,4,5,14,0,208,4,0,0,0.233333,S
13,1177,68795,28,4,5,3,1,213,4,0,0,0.05,S
13,1177,68797,29,4,5,64,0,217,4,0,0,1.06667,S
13,1177,68799,30,4,5,64,0,221,4,0,0,1.06667,S
13,1177,68801,31,4,5,6.5,1,226,4,0,0,0.108333,S
13,1177,68803,32,4,5,6.5,1,231,4,0,0,0.108333,S
13,1177,68805,33,4,5,3,1,236,4,0,0,0.05,S
13,1177,68807,34,4,5,64,0,240,4,0,0,1.06667,S
13,1177,68809,35,4,5,3,1,245,4,0,0,0.05,S
13,1177,68811,36,4,5,3,1,250,4,0,0,0.05,S
13,1177,68813,37,4,5,30,0,254,4,0,0,0.5,S
13,1177,68815,38,4,5,14,0,258,4,0,0,0.233333,S
13,1177,68817,39,4,5,14,0,262,4,0,0,0.233333,S
13,1177,68819,40,5,1,30,0,266,4,0,0,0.5,S
13,1181,68901,41,1,8,6.5,1,274,4,0,0,0.108333,S
13,1181,68903,42,1,8,30,0,278,4,0,0,0.5,S
13,1181,68905,43,1,8,14,1,286,4,0,0,0.233333,S
13,1181,68907,44,1,8,3,1,294,4,0,0,0.05,S
13,1181,68909,45,1,8,64,0,298,4,0,0,1.06667,S
13,1181,68911,46,1,8,6.5,1,306,4,0,0,0.108333,S
13,1181,68913,47,1,8,6.5,1,314,4,0,0,0.108333,S
13,1181,68915,48,1,8,3,1,322,4,0,0,0.05,S
13,1181,68917,49,1,8,30,1,330,4,0,0,0.5,S
13,1181,68919,50,1,8,14,1,338,4,0,0,0.233333,S
13,1181,68921,51,1,8,6.5,1,346,4,0,0,0.108333,S
13,1181,68923,52,2,10,14,1,356,4,0,0,0.233333,S
13,1181,68925,53,2,10,14,1,366,4,0,0,0.233333,S
13,1181,68927,54,2,10,3,1,376,4,0,0,0.05,S
13,1181,68929,55,2,10,6.5,1,386,4,0,0,0.108333,S
13,1181,68931,56,2,10,30,1,396,4,0,0,0.5,S
13,1181,68933,57,2,10,64,0,400,4,0,0,1.06667,S
13,1181,68935,58,2,10,6.5,1,410,4,0,0,0.108333,S
13,1181,68937,59,2,10,30,1,420,4,0,0,0.5,S
13,1181,68939,60,2,10,30,0,424,4,0,0,0.5,S
13,1181,68941,61,2,10,30,1,434,4,0,0,0.5,S
13,1181,68943,62,2,10,14,1,444,4,0,0,0.233333,S
13,1181,68945,63,2,10,30,1,454,4,0,0,0.5,S
13,1181,68947,64,2,10,64,0,458,4,0,0,1.06667,S
13,1181,68949,65,2,10,6.5,1,468,4,0,0,0.108333,S
13,1181,68951,66,2,10,3,1,478,4,0,0,0.05,S
13,1181,68953,67,2,10,3,1,488,4,0,0,0.05,S
13,1181,68955,68,3,1,6.5,0,492,4,0,0,0.108333,S
13,1181,68957,69,3,1,3,0,496,4,0,0,0.05,S
13,1181,68959,70,4,2,64,0,500,4,0,0,1.06667,S
13,1181,68961,71,5,5,30,0,504,4,0,0,0.5,S
13,1181,68963,72,5,5,6.5,1,509,4,0,0,0.108333,S
13,1181,68965,73,5,5,14,0,513,4,0,0,0.233333,S
13,1181,68967,74,5,5,3,1,518,4,0,0,0.05,S
13,1181,68969,75,5,5,3,1,523,4,0,0,0.05,S
13,1181,68971,76,5,5,6.5,1,528,4,0,0,0.108333,S
13,1181,68973,77,5,5,64,0,532,4,0,0,1.06667,S
13,1181,68975,78,5,5,30,0,536,4,0,0,0.5,S
13,1181,68977,79,5,5,3,1,541,4,0,0,0.05,S
13,1181,68979,80,5,5,3,1,546,4,0,0,0.05,S
13,1181,68981,81,5,5,30,0,550,4,0,0,0.5,S
14,951,59123,1,1,2,3,0,4,4,0,0,0.05,S
14,951,59125,2,2,1,30,0,8,4,0,0,0.5,S
14,951,59127,3,3,10,3,1,18,4,0,0,0.05,S
14,951,59129,4,3,10,3,1,28,4,0,0,0.05,S
14,951,59131,5,3,10,14,1,38,4,0,0,0.233333,S
14,951,59133,6,3,10,6.5,1,48,4,0,0,0.108333,S
14,951,59135,7,3,10,64,1,58,4,0,0,1.06667,S
14,951,59137,8,3,10,3,1,68,4,0,0,0.05,S
14,951,59139,9,3,10,14,1,78,4,0,0,0.233333,S
14,951,59141,10,3,10,30,1,88,4,0,0,0.5,S
14,951,59143,11,3,10,6.5,1,98,4,0,0,0.108333,S
14,951,59145,12,3,10,6.5,1,108,4,0,0,0.108333,S
14,951,59147,13,3,10,3,1,118,4,0,0,0.05,S
14,951,59149,14,3,10,14,1,128,4,0,0,0.233333,S
14,951,59151,15,3,10,3,1,138,4,0,0,0.05,S
14,951,59153,16,4,5,64,0,142,4,0,0,1.06667,S
14,951,59155,17,4,5,14,0,146,4,0,0,0.233333,S
14,951,59157,18,4,5,30,0,150,4,0,0,0.5,S
14,951,59159,19,4,5,30,0,154,4,0,0,0.5,S
14,951,59161,20,4,5,14,0,158,4,0,0,0.233333,S
14,951,59163,21,4,5,14,NaN,158,4,0,0,0.233333,S
14,951,59165,22,4,5,14,0,162,4,0,0,0.233333,S
14,951,59167,23,4,5,6.5,1,167,4,0,0,0.108333,S
14,951,59169,24,4,5,30,0,171,4,0,0,0.5,S
14,951,59171,25,4,5,6.5,NaN,171,4,0,0,0.108333,S
14,951,59173,26,4,5,6.5,1,176,4,0,0,0.108333,S
14,951,59175,27,4,5,64,0,180,4,0,0,1.06667,S
14,951,59177,28,4,5,64,0,184,4,0,0,1.06667,S
14,951,59179,29,4,5,64,0,188,4,0,0,1.06667,S
14,951,59181,30,4,5,14,0,192,4,0,0,0.233333,S
14,951,59183,31,5,8,64,0,196,4,0,0,1.06667,S
14,951,59185,32,5,8,6.5,1,204,4,0,0,0.108333,S
14,951,59187,33,5,8,3,1,212,4,0,0,0.05,S
14,951,59189,34,5,8,64,0,216,4,0,0,1.06667,S
14,951,59191,35,5,8,3,1,224,4,0,0,0.05,S
14,951,59193,36,5,8,3,1,232,4,0,0,0.05,S
14,951,59195,37,5,8,6.5,1,240,4,0,0,0.108333,S
14,951,59197,38,5,8,30,1,248,4,0,0,0.5,S
14,951,59199,39,5,8,3,1,256,4,0,0,0.05,S
14,951,59201,40,5,8,14,1,264,4,0,0,0.233333,S
14,951,59203,41,5,8,3,1,272,4,0,0,0.05,S
14,951,59205,42,5,8,3,1,280,4,0,0,0.05,S
14,955,59287,43,1,10,6.5,1,290,4,0,0,0.108333,S
14,955,59289,44,1,10,3,1,300,4,0,0,0.05,S
14,955,59291,45,1,10,6.5,1,310,4,0,0,0.108333,S
14,955,59293,46,1,10,64,1,320,4,0,0,1.06667,S
14,955,59295,47,1,10,14,1,330,4,0,0,0.233333,S
14,955,59297,48,1,10,14,1,340,4,0,0,0.233333,S
14,955,59299,49,1,10,14,1,350,4,0,0,0.233333,S
14,955,59301,50,1,10,64,1,360,4,0,0,1.06667,S
14,955,59303,51,1,10,3,1,370,4,0,0,0.05,S
14,955,59305,52,1,10,30,1,380,4,0,0,0.5,S
14,955,59307,53,1,10,14,1,390,4,0,0,0.233333,S
14,955,59309,54,2,2,30,0,394,4,0,0,0.5,S
14,955,59311,55,3,8,14,1,402,4,0,0,0.233333,S
14,955,59313,56,3,8,30,1,410,4,0,0,0.5,S
14,955,59315,57,3,8,64,0,414,4,0,0,1.06667,S
14,955,59317,58,3,8,30,1,422,4,0,0,0.5,S
14,955,59319,59,3,8,30,1,430,4,0,0,0.5,S
14,955,59321,60,3,8,64,0,434,4,0,0,1.06667,S
14,955,59323,61,3,8,30,1,442,4,0,0,0.5,S
14,955,59325,62,3,8,14,1,450,4,0,0,0.233333,S
14,955,59327,63,3,8,30,1,458,4,0,0,0.5,S
14,955,59329,64,3,8,3,1,466,4,0,0,0.05,S
14,955,59331,65,3,8,6.5,1,474,4,0,0,0.108333,S
14,955,59333,66,3,8,3,1,482,4,0,0,0.05,S
14,955,59335,67,3,8,14,1,490,4,0,0,0.233333,S
14,955,59337,68,3,8,30,1,498,4,0,0,0.5,S
14,955,59339,69,4,1,14,0,502,4,0,0,0.233333,S
14,955,59341,70,5,5,14,0,506,4,0,0,0.233333,S
14,955,59343,71,5,5,14,0,510,4,0,0,0.233333,S
14,955,59345,72,5,5,30,0,514,4,0,0,0.5,S
14,955,59347,73,5,5,14,0,518,4,0,0,0.233333,S
14,955,59349,74,5,5,30,0,522,4,0,0,0.5,S
14,955,59351,75,5,5,14,0,526,4,0,0,0.233333,S
14,955,59353,76,5,5,3,1,531,4,0,0,0.05,S
14,955,59355,77,5,5,30,0,535,4,0,0,0.5,S
14,955,59357,78,5,5,3,1,540,4,0,0,0.05,S
14,955,59359,79,5,5,30,0,544,4,0,0,0.5,S
14,955,59361,80,5,5,30,0,548,4,0,0,0.5,S
14,955,59363,81,5,5,3,1,553,4,0,0,0.05,S
14,955,59365,82,5,5,6.5,1,558,4,0,0,0.108333,S
14,1195,69469,1,1,10,3,1,10,4,0,0,0.05,S
14,1195,69471,2,1,10,14,1,20,4,0,0,0.233333,S
14,1195,69473,3,1,10,6.5,1,30,4,0,0,0.108333,S
14,1195,69475,4,1,10,64,0,34,4,0,0,1.06667,S
14,1195,69477,5,1,10,30,1,44,4,0,0,0.5,S
14,1195,69479,6,1,10,64,0,48,4,0,0,1.06667,S
