subjid,sessid,trialid,trialnum,stage,rewmag,delay,choice,points,smag,sdelay,short_delay,long_delay,treat_ind
12,615,40759,1,1,2,3,0,4,4,0,0,4320,L
12,615,40767,2,2,8,64,0,8,4,0,0,92160,L
12,615,40777,3,2,8,14,0,12,4,0,0,20160,L
12,615,40781,4,2,8,30,0,16,4,0,0,43200,L
12,615,40787,5,2,8,64,0,20,4,0,0,92160,L
12,615,40791,6,2,8,3,1,28,4,0,0,4320,L
12,615,40797,7,2,8,6.5,1,36,4,0,0,9360,L
12,615,40803,8,2,8,64,0,40,4,0,0,92160,L
12,615,40805,9,2,8,64,0,44,4,0,0,92160,L
12,615,40809,10,2,8,30,0,48,4,0,0,43200,L
12,615,40813,11,2,8,14,0,52,4,0,0,20160,L
12,615,40815,12,2,8,6.5,1,60,4,0,0,9360,L
12,615,40819,13,2,8,64,0,64,4,0,0,92160,L
12,615,40825,14,2,8,6.5,1,72,4,0,0,9360,L
12,615,40829,15,2,8,3,1,80,4,0,0,4320,L
12,615,40833,16,2,8,64,0,84,4,0,0,92160,L
12,615,40839,17,2,8,30,0,88,4,0,0,43200,L
12,615,40843,18,2,8,30,0,92,4,0,0,43200,L
12,615,40853,19,3,1,64,0,96,4,0,0,92160,L
12,615,40855,20,3,1,3,0,100,4,0,0,4320,L
12,615,40859,21,4,10,14,1,110,4,0,0,20160,L
12,615,40861,22,4,10,64,0,114,4,0,0,92160,L
12,615,40865,23,4,10,6.5,1,124,4,0,0,9360,L
12,615,40867,24,4,10,64,0,128,4,0,0,92160,L
12,615,40871,25,4,10,14,1,138,4,0,0,20160,L
12,615,40873,26,4,10,3,1,148,4,0,0,4320,L
12,615,40875,27,4,10,3,1,158,4,0,0,4320,L
12,615,40877,28,4,10,64,0,162,4,0,0,92160,L
12,615,40879,29,4,10,6.5,1,172,4,0,0,9360,L
12,615,40881,30,4,10,3,1,182,4,0,0,4320,L
12,615,40883,31,4,10,64,0,186,4,0,0,92160,L
12,615,40885,32,4,10,64,0,190,4,0,0,92160,L
12,615,40887,33,4,10,64,0,194,4,0,0,92160,L
12,615,40889,34,4,10,64,0,198,4,0,0,92160,L
12,615,40891,35,4,10,30,0,202,4,0,0,43200,L
12,615,40893,36,5,5,6.5,0,206,4,0,0,9360,L
12,615,40895,37,5,5,6.5,0,210,4,0,0,9360,L
12,615,40897,38,5,5,14,0,214,4,0,0,20160,L
12,615,40899,39,5,5,6.5,0,218,4,0,0,9360,L
12,615,40901,40,5,5,30,0,222,4,0,0,43200,L
12,615,40903,41,5,5,3,0,226,4,0,0,4320,L
12,615,40905,42,5,5,3,0,230,4,0,0,4320,L
12,615,40907,43,5,5,64,0,234,4,0,0,92160,L
12,615,40909,44,5,5,30,0,238,4,0,0,43200,L
12,615,40911,45,5,5,3,0,242,4,0,0,4320,L
12,615,40913,46,5,5,6.5,0,246,4,0,0,9360,L
12,615,40915,47,5,5,64,0,250,4,0,0,92160,L
12,615,40919,48,5,5,3,0,254,4,0,0,4320,L
12,615,40921,49,5,5,3,0,258,4,0,0,4320,L
12,615,40925,50,5,5,30,0,262,4,0,0,43200,L
12,627,41345,51,1,1,14,0,266,4,0,0,20160,L
12,627,41351,52,2,2,14,0,270,4,0,0,20160,L
12,627,41355,53,3,5,6.5,0,274,4,0,0,9360,L
12,627,41359,54,3,5,6.5,0,278,4,0,0,9360,L
12,627,41361,55,3,5,14,0,282,4,0,0,20160,L
12,627,41365,56,3,5,64,0,286,4,0,0,92160,L
12,627,41367,57,3,5,14,0,290,4,0,0,20160,L
12,627,41371,58,3,5,30,0,294,4,0,0,43200,L
12,627,41375,59,3,5,3,0,298,4,0,0,4320,L
12,627,41377,60,3,5,14,0,302,4,0,0,20160,L
12,627,41379,61,3,5,3,0,306,4,0,0,4320,L
12,627,41381,62,3,5,64,0,310,4,0,0,92160,L
12,627,41383,63,3,5,6.5,0,314,4,0,0,9360,L
12,627,41385,64,3,5,14,0,318,4,0,0,20160,L
12,627,41387,65,3,5,3,0,322,4,0,0,4320,L
12,627,41389,66,3,5,14,0,326,4,0,0,20160,L
12,627,41391,67,4,10,14,1,336,4,0,0,20160,L
12,627,41393,68,4,10,30,0,340,4,0,0,43200,L
12,627,41397,69,4,10,6.5,1,350,4,0,0,9360,L
12,627,41399,70,4,10,64,0,354,4,0,0,92160,L
12,627,41403,71,4,10,6.5,1,364,4,0,0,9360,L
12,627,41407,72,4,10,64,0,368,4,0,0,92160,L
12,627,41411,73,4,10,30,0,372,4,0,0,43200,L
12,627,41415,74,4,10,30,0,376,4,0,0,43200,L
12,627,41421,75,4,10,30,0,380,4,0,0,43200,L
12,627,41427,76,4,10,30,0,384,4,0,0,43200,L
12,627,41431,77,4,10,3,1,394,4,0,0,4320,L
12,627,41435,78,4,10,3,1,404,4,0,0,4320,L
12,627,41439,79,4,10,3,1,414,4,0,0,4320,L
12,627,41445,80,4,10,64,0,418,4,0,0,92160,L
12,627,41451,81,4,10,30,0,422,4,0,0,43200,L
12,627,41455,82,4,10,3,1,432,4,0,0,4320,L
12,627,41457,83,4,10,30,0,436,4,0,0,43200,L
12,627,41461,84,4,10,6.5,1,446,4,0,0,9360,L
12,627,41463,85,4,10,64,0,450,4,0,0,92160,L
12,627,41469,86,5,8,30,0,454,4,0,0,43200,L
12,627,41473,87,5,8,3,1,462,4,0,0,4320,L
12,627,41479,88,5,8,6.5,1,470,4,0,0,9360,L
12,627,41483,89,5,8,14,0,474,4,0,0,20160,L
12,627,41487,90,5,8,64,0,478,4,0,0,92160,L
12,627,41493,91,5,8,64,0,482,4,0,0,92160,L
12,627,41497,92,5,8,6.5,1,490,4,0,0,9360,L
12,627,41501,93,5,8,3,1,498,4,0,0,4320,L
12,627,41507,94,5,8,30,0,502,4,0,0,43200,L
12,627,41511,95,5,8,3,1,510,4,0,0,4320,L
12,627,41515,96,5,8,64,0,514,4,0,0,92160,L
12,627,41519,97,5,8,6.5,1,522,4,0,0,9360,L
12,627,41521,98,5,8,64,0,526,4,0,0,92160,L
12,627,41523,99,5,8,30,0,530,4,0,0,43200,L
12,833,53551,1,1,2,6.5,0,4,4,0,0,9360,L
12,833,53553,2,2,8,3,1,12,4,0,0,4320,L
12,833,53555,3,2,8,64,0,16,4,0,0,92160,L
12,833,53557,4,2,8,6.5,1,24,4,0,0,9360,L
12,833,53559,5,2,8,14,1,32,4,0,0,20160,L
12,833,53561,6,2,8,14,1,40,4,0,0,20160,L
12,833,53563,7,2,8,14,1,48,4,0,0,20160,L
12,833,53565,8,2,8,30,0,52,4,0,0,43200,L
12,833,53567,9,2,8,3,1,60,4,0,0,4320,L
12,833,53569,10,2,8,14,1,68,4,0,0,20160,L
12,833,53571,11,2,8,64,0,72,4,0,0,92160,L
12,833,53573,12,2,8,30,0,76,4,0,0,43200,L
12,833,53575,13,2,8,3,1,84,4,0,0,4320,L
12,833,53577,14,2,8,30,0,88,4,0,0,43200,L
12,833,53579,15,2,8,14,1,96,4,0,0,20160,L
12,833,53581,16,2,8,6.5,1,104,4,0,0,9360,L
12,833,53583,17,3,5,64,0,108,4,0,0,92160,L
12,833,53585,18,3,5,30,0,112,4,0,0,43200,L
12,833,53587,19,3,5,30,0,116,4,0,0,43200,L
12,833,53589,20,3,5,3,1,121,4,0,0,4320,L
12,833,53591,21,3,5,6.5,1,126,4,0,0,9360,L
12,833,53593,22,3,5,6.5,1,131,4,0,0,9360,L
12,833,53595,23,3,5,6.5,1,136,4,0,0,9360,L
12,833,53597,24,3,5,30,0,140,4,0,0,43200,L
12,833,53599,25,3,5,64,0,144,4,0,0,92160,L
12,833,53601,26,3,5,6.5,1,149,4,0,0,9360,L
12,833,53603,27,3,5,30,0,153,4,0,0,43200,L
12,833,53605,28,3,5,30,0,157,4,0,0,43200,L
12,833,53607,29,3,5,14,1,162,4,0,0,20160,L
12,833,53609,30,3,5,6.5,1,167,4,0,0,9360,L
12,833,53611,31,4,1,6.5,0,171,4,0,0,9360,L
12,833,53613,32,5,10,3,1,181,4,0,0,4320,L
12,833,53615,33,5,10,64,0,185,4,0,0,92160,L
12,833,53617,34,5,10,30,1,195,4,0,0,43200,L
12,833,53619,35,5,10,64,0,199,4,0,0,92160,L
12,833,53621,36,5,10,64,0,203,4,0,0,92160,L
12,833,53623,37,5,10,14,1,213,4,0,0,20160,L
12,833,53625,38,5,10,6.5,1,223,4,0,0,9360,L
12,833,53627,39,5,10,14,1,233,4,0,0,20160,L
12,833,53629,40,5,10,30,0,237,4,0,0,43200,L
12,837,53717,41,1,5,14,1,242,4,0,0,20160,L
12,837,53719,42,1,5,3,1,247,4,0,0,4320,L
12,837,53721,43,1,5,14,1,252,4,0,0,20160,L
12,837,53723,44,1,5,30,0,256,4,0,0,43200,L
12,837,53725,45,1,5,64,0,260,4,0,0,92160,L
12,837,53727,46,1,5,3,1,265,4,0,0,4320,L
12,837,53729,47,1,5,30,0,269,4,0,0,43200,L
12,837,53731,48,1,5,64,0,273,4,0,0,92160,L
12,837,53733,49,1,5,64,0,277,4,0,0,92160,L
12,837,53735,50,1,5,30,0,281,4,0,0,43200,L
12,837,53737,51,1,5,30,0,285,4,0,0,43200,L
12,837,53739,52,1,5,64,0,289,4,0,0,92160,L
12,837,53741,53,2,8,6.5,1,297,4,0,0,9360,L
12,837,53743,54,2,8,6.5,1,305,4,0,0,9360,L
12,837,53745,55,2,8,3,1,313,4,0,0,4320,L
12,837,53747,56,2,8,6.5,1,321,4,0,0,9360,L
12,837,53749,57,2,8,14,1,329,4,0,0,20160,L
12,837,53751,58,2,8,6.5,1,337,4,0,0,9360,L
12,837,53753,59,2,8,30,0,341,4,0,0,43200,L
12,837,53755,60,2,8,14,1,349,4,0,0,20160,L
12,837,53757,61,2,8,14,1,357,4,0,0,20160,L
12,837,53759,62,2,8,64,0,361,4,0,0,92160,L
12,837,53761,63,2,8,6.5,1,369,4,0,0,9360,L
12,837,53763,64,2,8,30,0,373,4,0,0,43200,L
12,837,53765,65,2,8,64,0,377,4,0,0,92160,L
12,837,53767,66,2,8,30,0,381,4,0,0,43200,L
12,837,53769,67,2,8,6.5,1,389,4,0,0,9360,L
12,837,53771,68,3,10,6.5,1,399,4,0,0,9360,L
12,837,53773,69,3,10,64,0,403,4,0,0,92160,L
12,837,53775,70,3,10,30,0,407,4,0,0,43200,L
12,837,53777,71,3,10,6.5,1,417,4,0,0,9360,L
12,837,53779,72,3,10,30,0,421,4,0,0,43200,L
12,837,53781,73,3,10,6.5,1,431,4,0,0,9360,L
12,837,53783,74,3,10,3,1,441,4,0,0,4320,L
12,837,53785,75,3,10,6.5,1,451,4,0,0,9360,L
12,837,53787,76,3,10,3,1,461,4,0,0,4320,L
12,837,53789,77,3,10,6.5,1,471,4,0,0,9360,L
12,837,53791,78,3,10,30,0,475,4,0,0,43200,L
12,837,53793,79,4,2,30,0,479,4,0,0,43200,L
12,837,53795,80,5,1,14,0,483,4,0,0,20160,L
13,979,60369,1,1,8,3,1,8,4,0,0,4320,L
13,979,60371,2,1,8,14,1,16,4,0,0,20160,L
13,979,60373,3,1,8,30,1,24,4,0,0,43200,L
13,979,60375,4,1,8,64,0,28,4,0,0,92160,L
13,979,60377,5,1,8,14,1,36,4,0,0,20160,L
13,979,60379,6,1,8,6.5,1,44,4,0,0,9360,L
13,979,60381,7,1,8,30,1,52,4,0,0,43200,L
13,979,60383,8,1,8,30,1,60,4,0,0,43200,L
13,979,60385,9,1,8,30,1,68,4,0,0,43200,L
13,979,60387,10,1,8,30,1,76,4,0,0,43200,L
13,979,60389,11,1,8,3,1,84,4,0,0,4320,L
13,979,60391,12,1,8,6.5,1,92,4,0,0,9360,L
13,979,60393,13,1,8,30,1,100,4,0,0,43200,L
13,979,60395,14,2,10,3,1,110,4,0,0,4320,L
13,979,60397,15,2,10,3,1,120,4,0,0,4320,L
13,979,60399,16,2,10,30,1,130,4,0,0,43200,L
13,979,60401,17,2,10,14,1,140,4,0,0,20160,L
13,979,60403,18,2,10,64,0,144,4,0,0,92160,L
13,979,60405,19,2,10,6.5,1,154,4,0,0,9360,L
13,979,60407,20,2,10,30,1,164,4,0,0,43200,L
13,979,60409,21,2,10,3,1,174,4,0,0,4320,L
13,979,60411,22,2,10,64,0,178,4,0,0,92160,L
13,979,60413,23,2,10,3,1,188,4,0,0,4320,L
13,979,60415,24,2,10,14,1,198,4,0,0,20160,L
13,979,60417,25,2,10,3,1,208,4,0,0,4320,L
13,979,60419,26,3,5,3,1,213,4,0,0,4320,L
13,979,60421,27,3,5,14,0,217,4,0,0,20160,L
13,979,60423,28,3,5,30,0,221,4,0,0,43200,L
13,979,60425,29,3,5,6.5,1,226,4,0,0,9360,L
13,979,60427,30,3,5,6.5,1,231,4,0,0,9360,L
13,979,60429,31,3,5,14,0,235,4,0,0,20160,L
13,979,60431,32,3,5,64,0,239,4,0,0,92160,L
13,979,60433,33,3,5,30,0,243,4,0,0,43200,L
13,979,60435,34,3,5,30,0,247,4,0,0,43200,L
13,979,60437,35,3,5,64,0,251,4,0,0,92160,L
13,979,60439,36,3,5,14,0,255,4,0,0,20160,L
13,979,60441,37,3,5,6.5,1,260,4,0,0,9360,L
13,979,60443,38,3,5,14,0,264,4,0,0,20160,L
13,979,60445,39,4,2,64,0,268,4,0,0,92160,L
13,979,60447,40,5,1,30,0,272,4,0,0,43200,L
13,979,60449,41,5,1,30,0,276,4,0,0,43200,L
13,983,60531,42,1,8,3,1,284,4,0,0,4320,L
13,983,60533,43,1,8,14,1,292,4,0,0,20160,L
13,983,60535,44,1,8,14,1,300,4,0,0,20160,L
13,983,60537,45,1,8,6.5,1,308,4,0,0,9360,L
13,983,60539,46,1,8,14,1,316,4,0,0,20160,L
13,983,60541,47,1,8,6.5,1,324,4,0,0,9360,L
13,983,60543,48,1,8,3,1,332,4,0,0,4320,L
13,983,60545,49,1,8,64,0,336,4,0,0,92160,L
13,983,60547,50,1,8,30,1,344,4,0,0,43200,L
13,983,60549,51,1,8,64,0,348,4,0,0,92160,L
13,983,60551,52,1,8,14,1,356,4,0,0,20160,L
13,983,60553,53,1,8,14,1,364,4,0,0,20160,L
13,983,60555,54,1,8,14,1,372,4,0,0,20160,L
13,983,60557,55,2,10,3,1,382,4,0,0,4320,L
13,983,60559,56,2,10,30,1,392,4,0,0,43200,L
13,983,60561,57,2,10,3,1,402,4,0,0,4320,L
13,983,60563,58,2,10,64,0,406,4,0,0,92160,L
13,983,60565,59,2,10,30,1,416,4,0,0,43200,L
13,983,60567,60,2,10,30,0,420,4,0,0,43200,L
13,983,60569,61,2,10,6.5,1,430,4,0,0,9360,L
13,983,60571,62,2,10,6.5,1,440,4,0,0,9360,L
13,983,60573,63,2,10,6.5,1,450,4,0,0,9360,L
13,983,60575,64,2,10,6.5,1,460,4,0,0,9360,L
13,983,60577,65,2,10,64,0,464,4,0,0,92160,L
13,983,60579,66,2,10,14,1,474,4,0,0,20160,L
13,983,60581,67,3,1,3,0,478,4,0,0,4320,L
13,983,60583,68,4,5,3,1,483,4,0,0,4320,L
13,983,60585,69,4,5,14,0,487,4,0,0,20160,L
13,983,60587,70,4,5,14,0,491,4,0,0,20160,L
13,983,60589,71,4,5,64,0,495,4,0,0,92160,L
13,983,60591,72,4,5,3,1,500,4,0,0,4320,L
13,983,60593,73,4,5,64,0,504,4,0,0,92160,L
13,983,60595,74,4,5,3,1,509,4,0,0,4320,L
13,983,60597,75,4,5,3,1,514,4,0,0,4320,L
13,983,60599,76,4,5,14,0,518,4,0,0,20160,L
13,983,60601,77,4,5,6.5,1,523,4,0,0,9360,L
13,983,60603,78,4,5,3,1,528,4,0,0,4320,L
13,983,60605,79,4,5,14,0,532,4,0,0,20160,L
13,983,60607,80,4,5,3,1,537,4,0,0,4320,L
13,983,60609,81,5,2,64,0,541,4,0,0,92160,L
13,1179,68821,1,1,2,6.5,0,4,4,0,0,9360,L
13,1179,68823,2,2,1,6.5,0,8,4,0,0,9360,L
13,1179,68825,3,3,5,3,1,13,4,0,0,4320,L
13,1179,68827,4,3,5,3,1,18,4,0,0,4320,L
13,1179,68829,5,3,5,64,0,22,4,0,0,92160,L
13,1179,68831,6,3,5,3,1,27,4,0,0,4320,L
13,1179,68833,7,3,5,64,0,31,4,0,0,92160,L
13,1179,68835,8,3,5,14,0,35,4,0,0,20160,L
13,1179,68837,9,3,5,3,1,40,4,0,0,4320,L
13,1179,68839,10,3,5,30,0,44,4,0,0,43200,L
13,1179,68841,11,3,5,3,1,49,4,0,0,4320,L
13,1179,68843,12,3,5,14,0,53,4,0,0,20160,L
13,1179,68845,13,3,5,14,0,57,4,0,0,20160,L
13,1179,68847,14,3,5,6.5,0,61,4,0,0,9360,L
13,1179,68849,15,3,5,30,0,65,4,0,0,43200,L
13,1179,68851,16,3,5,3,1,70,4,0,0,4320,L
13,1179,68853,17,3,5,6.5,0,74,4,0,0,9360,L
13,1179,68855,18,4,8,6.5,1,82,4,0,0,9360,L
13,1179,68857,19,4,8,3,1,90,4,0,0,4320,L
13,1179,68859,20,4,8,14,1,98,4,0,0,20160,L
13,1179,68861,21,4,8,64,0,102,4,0,0,92160,L
13,1179,68863,22,4,8,6.5,1,110,4,0,0,9360,L
13,1179,68865,23,4,8,3,1,118,4,0,0,4320,L
13,1179,68867,24,4,8,6.5,1,126,4,0,0,9360,L
13,1179,68869,25,4,8,6.5,1,134,4,0,0,9360,L
13,1179,68871,26,4,8,64,0,138,4,0,0,92160,L
13,1179,68873,27,4,8,64,0,142,4,0,0,92160,L
13,1179,68875,28,4,8,14,1,150,4,0,0,20160,L
13,1179,68877,29,4,8,14,1,158,4,0,0,20160,L
13,1179,68879,30,5,10,30,0,162,4,0,0,43200,L
13,1179,68881,31,5,10,64,0,166,4,0,0,92160,L
13,1179,68883,32,5,10,14,1,176,4,0,0,20160,L
13,1179,68885,33,5,10,14,1,186,4,0,0,20160,L
13,1179,68887,34,5,10,3,1,196,4,0,0,4320,L
13,1179,68889,35,5,10,64,0,200,4,0,0,92160,L
13,1179,68891,36,5,10,14,1,210,4,0,0,20160,L
13,1179,68893,37,5,10,6.5,1,220,4,0,0,9360,L
13,1179,68895,38,5,10,6.5,1,230,4,0,0,9360,L
13,1179,68897,39,5,10,6.5,1,240,4,0,0,9360,L
13,1179,68899,40,5,10,3,1,250,4,0,0,4320,L
13,1183,68983,41,1,8,64,0,254,4,0,0,92160,L
13,1183,68985,42,1,8,64,0,258,4,0,0,92160,L
13,1183,68987,43,1,8,6.5,1,266,4,0,0,9360,L
13,1183,68989,44,1,8,6.5,1,274,4,0,0,9360,L
13,1183,68991,45,1,8,64,0,278,4,0,0,92160,L
13,1183,68993,46,1,8,14,1,286,4,0,0,20160,L
13,1183,68995,47,1,8,14,1,294,4,0,0,20160,L
13,1183,68997,48,1,8,14,1,302,4,0,0,20160,L
13,1183,68999,49,1,8,30,0,306,4,0,0,43200,L
13,1183,69001,50,1,8,14,1,314,4,0,0,20160,L
13,1183,69003,51,1,8,3,1,322,4,0,0,4320,L
13,1183,69005,52,1,8,30,0,326,4,0,0,43200,L
13,1183,69007,53,2,2,3,0,330,4,0,0,4320,L
13,1183,69009,54,3,1,6.5,0,334,4,0,0,9360,L
13,1183,69011,55,3,1,3,0,338,4,0,0,4320,L
13,1183,69013,56,4,5,3,1,343,4,0,0,4320,L
13,1183,69015,57,4,5,30,0,347,4,0,0,43200,L
13,1183,69017,58,4,5,30,0,351,4,0,0,43200,L
13,1183,69019,59,4,5,3,1,356,4,0,0,4320,L
13,1183,69021,60,4,5,30,0,360,4,0,0,43200,L
13,1183,69023,61,4,5,6.5,0,364,4,0,0,9360,L
13,1183,69025,62,4,5,14,0,368,4,0,0,20160,L
13,1183,69027,63,4,5,6.5,0,372,4,0,0,9360,L
13,1183,69029,64,4,5,30,0,376,4,0,0,43200,L
13,1183,69031,65,4,5,64,0,380,4,0,0,92160,L
13,1183,69033,66,4,5,14,0,384,4,0,0,20160,L
13,1183,69035,67,4,5,6.5,1,389,4,0,0,9360,L
13,1183,69037,68,5,10,14,0,393,4,0,0,20160,L
13,1183,69039,69,5,10,3,1,403,4,0,0,4320,L
13,1183,69041,70,5,10,3,1,413,4,0,0,4320,L
13,1183,69043,71,5,10,3,1,423,4,0,0,4320,L
13,1183,69045,72,5,10,14,1,433,4,0,0,20160,L
13,1183,69047,73,5,10,3,1,443,4,0,0,4320,L
13,1183,69049,74,5,10,14,1,453,4,0,0,20160,L
13,1183,69051,75,5,10,30,1,463,4,0,0,43200,L
13,1183,69053,76,5,10,3,1,473,4,0,0,4320,L
13,1183,69055,77,5,10,6.5,1,483,4,0,0,9360,L
13,1183,69057,78,5,10,64,0,487,4,0,0,92160,L
13,1183,69059,79,5,10,30,1,497,4,0,0,43200,L
13,1183,69061,80,5,10,3,1,507,4,0,0,4320,L
13,1183,69063,81,5,10,6.5,1,517,4,0,0,9360,L
14,949,59041,1,1,2,6.5,0,4,4,0,0,9360,L
14,949,59043,2,2,10,6.5,1,14,4,0,0,9360,L
14,949,59045,3,2,10,64,1,24,4,0,0,92160,L
14,949,59047,4,2,10,30,1,34,4,0,0,43200,L
14,949,59049,5,2,10,3,1,44,4,0,0,4320,L
14,949,59051,6,2,10,14,1,54,4,0,0,20160,L
14,949,59053,7,2,10,14,1,64,4,0,0,20160,L
14,949,59055,8,2,10,3,1,74,4,0,0,4320,L
14,949,59057,9,2,10,3,1,84,4,0,0,4320,L
14,949,59059,10,2,10,6.5,1,94,4,0,0,9360,L
14,949,59061,11,2,10,3,1,104,4,0,0,4320,L
14,949,59063,12,2,10,3,1,114,4,0,0,4320,L
14,949,59065,13,2,10,64,1,124,4,0,0,92160,L
14,949,59067,14,3,1,3,0,128,4,0,0,4320,L
14,949,59069,15,4,5,14,1,133,4,0,0,20160,L
14,949,59071,16,4,5,64,1,138,4,0,0,92160,L
14,949,59073,17,4,5,64,1,143,4,0,0,92160,L
14,949,59075,18,4,5,6.5,1,148,4,0,0,9360,L
14,949,59077,19,4,5,6.5,1,153,4,0,0,9360,L
14,949,59079,20,4,5,64,1,158,4,0,0,92160,L
14,949,59081,21,4,5,30,1,163,4,0,0,43200,L
14,949,59083,22,4,5,30,1,168,4,0,0,43200,L
14,949,59085,23,4,5,14,1,173,4,0,0,20160,L
14,949,59087,24,4,5,30,NaN,173,4,0,0,43200,L
14,949,59089,25,4,5,30,1,178,4,0,0,43200,L
14,949,59091,26,4,5,30,1,183,4,0,0,43200,L
14,949,59093,27,4,5,6.5,1,188,4,0,0,9360,L
14,949,59095,28,4,5,3,1,193,4,0,0,4320,L
14,949,59097,29,4,5,3,1,198,4,0,0,4320,L
14,949,59099,30,4,5,14,1,203,4,0,0,20160,L
14,949,59101,31,5,8,14,1,211,4,0,0,20160,L
14,949,59103,32,5,8,14,1,219,4,0,0,20160,L
14,949,59105,33,5,8,30,1,227,4,0,0,43200,L
14,949,59107,34,5,8,30,1,235,4,0,0,43200,L
14,949,59109,35,5,8,14,1,243,4,0,0,20160,L
14,949,59111,36,5,8,30,1,251,4,0,0,43200,L
14,949,59113,37,5,8,64,1,259,4,0,0,92160,L
14,949,59115,38,5,8,6.5,1,267,4,0,0,9360,L
14,949,59117,39,5,8,3,1,275,4,0,0,4320,L
14,949,59119,40,5,8,64,1,283,4,0,0,92160,L
14,949,59121,41,5,8,6.5,1,291,4,0,0,9360,L
14,953,59207,42,1,10,14,1,301,4,0,0,20160,L
14,953,59209,43,1,10,30,1,311,4,0,0,43200,L
14,953,59211,44,1,10,3,1,321,4,0,0,4320,L
14,953,59213,45,1,10,14,1,331,4,0,0,20160,L
14,953,59215,46,1,10,14,1,341,4,0,0,20160,L
14,953,59217,47,1,10,30,1,351,4,0,0,43200,L
14,953,59219,48,1,10,64,1,361,4,0,0,92160,L
14,953,59221,49,1,10,64,1,371,4,0,0,92160,L
14,953,59223,50,1,10,6.5,1,381,4,0,0,9360,L
14,953,59225,51,1,10,3,1,391,4,0,0,4320,L
14,953,59227,52,1,10,30,1,401,4,0,0,43200,L
14,953,59229,53,1,10,64,1,411,4,0,0,92160,L
14,953,59231,54,2,1,3,0,415,4,0,0,4320,L
14,953,59233,55,3,8,3,1,423,4,0,0,4320,L
14,953,59235,56,3,8,6.5,1,431,4,0,0,9360,L
14,953,59237,57,3,8,14,1,439,4,0,0,20160,L
14,953,59239,58,3,8,30,1,447,4,0,0,43200,L
14,953,59241,59,3,8,64,1,455,4,0,0,92160,L
14,953,59243,60,3,8,6.5,1,463,4,0,0,9360,L
14,953,59245,61,3,8,6.5,1,471,4,0,0,9360,L
14,953,59247,62,3,8,6.5,1,479,4,0,0,9360,L
14,953,59249,63,3,8,30,1,487,4,0,0,43200,L
14,953,59251,64,3,8,3,1,495,4,0,0,4320,L
14,953,59253,65,3,8,3,1,503,4,0,0,4320,L
14,953,59255,66,3,8,3,1,511,4,0,0,4320,L
14,953,59257,67,3,8,64,1,519,4,0,0,92160,L
14,953,59259,68,3,8,14,1,527,4,0,0,20160,L
14,953,59261,69,4,5,30,1,532,4,0,0,43200,L
14,953,59263,70,4,5,3,1,537,4,0,0,4320,L
14,953,59265,71,4,5,14,1,542,4,0,0,20160,L
14,953,59267,72,4,5,64,1,547,4,0,0,92160,L
14,953,59269,73,4,5,3,1,552,4,0,0,4320,L
14,953,59271,74,4,5,14,1,557,4,0,0,20160,L
14,953,59273,75,4,5,30,1,562,4,0,0,43200,L
14,953,59275,76,4,5,30,1,567,4,0,0,43200,L
14,953,59277,77,4,5,64,1,572,4,0,0,92160,L
14,953,59279,78,4,5,64,1,577,4,0,0,92160,L
14,953,59281,79,4,5,3,1,582,4,0,0,4320,L
14,953,59283,80,4,5,64,1,587,4,0,0,92160,L
14,953,59285,81,5,2,6.5,0,591,4,0,0,9360,L
14,1193,69387,1,1,8,6.5,1,8,4,0,0,9360,L
14,1193,69389,2,1,8,6.5,1,16,4,0,0,9360,L
14,1193,69391,3,1,8,14,1,24,4,0,0,20160,L
14,1193,69393,4,1,8,6.5,1,32,4,0,0,9360,L
14,1193,69395,5,1,8,6.5,1,40,4,0,0,9360,L
14,1193,69397,6,1,8,3,1,48,4,0,0,4320,L
14,1193,69399,7,1,8,3,1,56,4,0,0,4320,L
14,1193,69401,8,1,8,3,1,64,4,0,0,4320,L
14,1193,69403,9,1,8,6.5,1,72,4,0,0,9360,L
14,1193,69405,10,1,8,30,1,80,4,0,0,43200,L
14,1193,69407,11,1,8,14,1,88,4,0,0,20160,L
14,1193,69409,12,1,8,3,1,96,4,0,0,4320,L
14,1193,69411,13,1,8,6.5,1,104,4,0,0,9360,L
14,1193,69413,14,2,10,14,1,114,4,0,0,20160,L
14,1193,69415,15,2,10,6.5,1,124,4,0,0,9360,L
14,1193,69417,16,2,10,30,1,134,4,0,0,43200,L
14,1193,69419,17,2,10,14,1,144,4,0,0,20160,L
14,1193,69421,18,2,10,3,1,154,4,0,0,4320,L
14,1193,69423,19,2,10,6.5,1,164,4,0,0,9360,L
14,1193,69425,20,2,10,64,1,174,4,0,0,92160,L
14,1193,69427,21,2,10,14,1,184,4,0,0,20160,L
14,1193,69429,22,2,10,64,1,194,4,0,0,92160,L
14,1193,69431,23,2,10,3,1,204,4,0,0,4320,L
14,1193,69433,24,2,10,6.5,1,214,4,0,0,9360,L
14,1193,69435,25,2,10,14,1,224,4,0,0,20160,L
14,1193,69437,26,2,10,64,1,234,4,0,0,92160,L
14,1193,69439,27,3,2,30,0,238,4,0,0,43200,L
14,1193,69441,28,4,1,3,0,242,4,0,0,4320,L
14,1193,69443,29,4,1,14,0,246,4,0,0,20160,L
14,1193,69445,30,5,5,3,1,251,4,0,0,4320,L
14,1193,69447,31,5,5,30,1,256,4,0,0,43200,L
14,1193,69449,32,5,5,6.5,1,261,4,0,0,9360,L
